date,card_id,name,set_name,set_id,rarity,card_number,release_date,market_price,low_price,mid_price,high_price,tcgplayer_url
2026-06-25,sv6-188,Eevee,Twilight Masquerade,sv6,Illustration Rare,188,2024/05/24,95.06,80.0,100.0,852.3,https://prices.pokemontcg.io/tcgplayer/sv6-188
2026-06-25,me1-181,Mega Latias ex,Mega Evolution,me1,Special Illustration Rare,181,2025/09/26,94.85,85.0,103.5,758.18,https://prices.pokemontcg.io/tcgplayer/me1-181
2026-06-25,rsv10pt5-105,Oshawott,White Flare,rsv10pt5,Illustration Rare,105,2025/07/18,94.03,90.75,101.95,490.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-105
2026-06-25,sv3pt5-166,Bulbasaur,151,sv3pt5,Illustration Rare,166,2023/09/22,90.11,75.79,97.16,450.75,https://prices.pokemontcg.io/tcgplayer/sv3pt5-166
2026-06-25,rsv10pt5-169,Hydreigon ex,White Flare,rsv10pt5,Special Illustration Rare,169,2025/07/18,89.23,87.78,107.02,724.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-169
2026-06-25,sv1-245,Gardevoir ex,Scarlet & Violet,sv1,Special Illustration Rare,245,2023/03/31,88.53,74.79,95.05,300.0,https://prices.pokemontcg.io/tcgplayer/sv1-245
2026-06-25,sv6pt5-78,Persian,Shrouded Fable,sv6pt5,Illustration Rare,78,2024/08/02,83.81,74.0,90.0,452.2,https://prices.pokemontcg.io/tcgplayer/sv6pt5-78
2026-06-25,sv8pt5-168,Bloodmoon Ursaluna ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,168,2025/01/17,83.13,75.0,89.99,625.7,https://prices.pokemontcg.io/tcgplayer/sv8pt5-168
2026-06-25,zsv10pt5-165,Kyurem ex,Black Bolt,zsv10pt5,Special Illustration Rare,165,2025/07/18,82.89,82.12,95.5,703.8,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-165
2026-06-25,rsv10pt5-143,Zoroark,White Flare,rsv10pt5,Illustration Rare,143,2025/07/18,82.83,80.0,104.55,501.2,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-143
2026-06-25,sv3pt5-201,Alakazam ex,151,sv3pt5,Special Illustration Rare,201,2023/09/22,81.74,71.59,87.24,698.58,https://prices.pokemontcg.io/tcgplayer/sv3pt5-201
2026-06-25,sv3pt5-169,Charmeleon,151,sv3pt5,Illustration Rare,169,2023/09/22,81.54,63.74,89.94,749.14,https://prices.pokemontcg.io/tcgplayer/sv3pt5-169
2026-06-25,sv3pt5-175,Psyduck,151,sv3pt5,Illustration Rare,175,2023/09/22,80.58,68.21,86.12,9999.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-175
2026-06-25,sv2-222,Tyranitar,Paldea Evolved,sv2,Illustration Rare,222,2023/06/09,79.13,62.99,84.75,9999.0,https://prices.pokemontcg.io/tcgplayer/sv2-222
2026-06-25,sv10-234,Team Rocket's Crobat ex,Destined Rivals,sv10,Special Illustration Rare,234,2025/05/30,78.65,65.77,85.49,643.1,https://prices.pokemontcg.io/tcgplayer/sv10-234
2026-06-25,sv7-169,Dachsbun ex,Stellar Crown,sv7,Special Illustration Rare,169,2024/09/13,78.4,69.94,82.42,450.0,https://prices.pokemontcg.io/tcgplayer/sv7-169
2026-06-25,sv10-193,Misty's Psyduck,Destined Rivals,sv10,Illustration Rare,193,2025/05/30,78.35,69.0,85.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-193
2026-06-25,rsv10pt5-167,Keldeo ex,White Flare,rsv10pt5,Special Illustration Rare,167,2025/07/18,78.33,78.0,97.5,556.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-167
2026-06-25,sv3pt5-171,Wartortle,151,sv3pt5,Illustration Rare,171,2023/09/22,77.44,60.96,79.3,320.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-171
2026-06-25,sv8pt5-157,Iron Valiant ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,157,2025/01/17,77.41,53.58,77.41,434.94,https://prices.pokemontcg.io/tcgplayer/sv8pt5-157
2026-06-25,sv5-211,Morty's Conviction,Temporal Forces,sv5,Special Illustration Rare,211,2024/03/22,76.71,73.0,81.05,383.55,https://prices.pokemontcg.io/tcgplayer/sv5-211
2026-06-25,me1-184,Lillie's Determination,Mega Evolution,me1,Special Illustration Rare,184,2025/09/26,74.88,71.64,82.41,784.1,https://prices.pokemontcg.io/tcgplayer/me1-184
2026-06-25,zsv10pt5-170,N's Plan,Black Bolt,zsv10pt5,Special Illustration Rare,170,2025/07/18,73.25,73.99,94.31,612.4,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-170
2026-06-25,sv10-240,Team Rocket's Mewtwo ex,Destined Rivals,sv10,Hyper Rare,240,2025/05/30,72.96,65.64,79.99,595.7,https://prices.pokemontcg.io/tcgplayer/sv10-240
2026-06-25,sv8pt5-166,Raging Bolt ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,166,2025/01/17,72.91,70.47,81.64,629.36,https://prices.pokemontcg.io/tcgplayer/sv8pt5-166
2026-06-25,me1-182,Mega Kangaskhan ex,Mega Evolution,me1,Special Illustration Rare,182,2025/09/26,72.71,66.08,78.46,618.5,https://prices.pokemontcg.io/tcgplayer/me1-182
2026-06-25,sv6-217,Carmine,Twilight Masquerade,sv6,Special Illustration Rare,217,2024/05/24,72.7,68.0,78.13,613.0,https://prices.pokemontcg.io/tcgplayer/sv6-217
2026-06-25,sv5-208,Raging Bolt ex,Temporal Forces,sv5,Special Illustration Rare,208,2024/03/22,72.44,68.0,79.83,606.6,https://prices.pokemontcg.io/tcgplayer/sv5-208
2026-06-25,sv8pt5-179,Pikachu ex,Prismatic Evolutions,sv8pt5,Hyper Rare,179,2025/01/17,72.19,70.99,83.77,593.42,https://prices.pokemontcg.io/tcgplayer/sv8pt5-179
2026-06-25,me1-180,Mega Absol ex,Mega Evolution,me1,Special Illustration Rare,180,2025/09/26,71.9,69.0,79.4,621.3,https://prices.pokemontcg.io/tcgplayer/me1-180
2026-06-25,sv1-210,Drowzee,Scarlet & Violet,sv1,Illustration Rare,210,2023/03/31,71.86,55.0,75.99,446.34,https://prices.pokemontcg.io/tcgplayer/sv1-210
2026-06-25,zsv10pt5-147,Haxorus,Black Bolt,zsv10pt5,Illustration Rare,147,2025/07/18,71.76,72.51,82.68,420.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-147
2026-06-25,sv2-269,Iono,Paldea Evolved,sv2,Special Illustration Rare,269,2023/06/09,71.49,64.0,80.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv2-269
2026-06-25,rsv10pt5-103,Chandelure,White Flare,rsv10pt5,Illustration Rare,103,2025/07/18,69.59,66.38,79.91,451.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-103
2026-06-25,sv9-187,Salamence ex,Journey Together,sv9,Special Illustration Rare,187,2025/03/28,68.64,54.67,75.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-187
2026-06-25,sv6pt5-98,Basic Darkness Energy,Shrouded Fable,sv6pt5,Hyper Rare,98,2024/08/02,66.6,59.99,69.99,663.2,https://prices.pokemontcg.io/tcgplayer/sv6pt5-98
2026-06-25,sv2-196,Sprigatito,Paldea Evolved,sv2,Illustration Rare,196,2023/06/09,65.33,57.0,75.13,382.19,https://prices.pokemontcg.io/tcgplayer/sv2-196
2026-06-25,sv4-253,Altaria ex,Paradox Rift,sv4,Special Illustration Rare,253,2023/11/03,63.32,56.75,70.0,179.0,https://prices.pokemontcg.io/tcgplayer/sv4-253
2026-06-25,zsv10pt5-129,Dwebble,Black Bolt,zsv10pt5,Illustration Rare,129,2025/07/18,62.98,61.93,70.0,314.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-129
2026-06-25,sv2-204,Marill,Paldea Evolved,sv2,Illustration Rare,204,2023/06/09,62.66,46.99,68.83,246.4,https://prices.pokemontcg.io/tcgplayer/sv2-204
2026-06-25,sv3pt5-176,Poliwhirl,151,sv3pt5,Illustration Rare,176,2023/09/22,62.55,49.49,64.07,9999.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-176
2026-06-25,zsv10pt5-100,Volcarona,Black Bolt,zsv10pt5,Illustration Rare,100,2025/07/18,62.42,57.0,64.99,326.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-100
2026-06-25,rsv10pt5-171,Hilda,White Flare,rsv10pt5,Special Illustration Rare,171,2025/07/18,61.92,55.51,69.95,510.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-171
2026-06-25,zsv10pt5-92,Lilligant,Black Bolt,zsv10pt5,Illustration Rare,92,2025/07/18,61.9,57.25,264.99,309.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-92
2026-06-25,sv6pt5-68,Duskull,Shrouded Fable,sv6pt5,Illustration Rare,68,2024/08/02,61.72,54.44,65.0,446.9,https://prices.pokemontcg.io/tcgplayer/sv6pt5-68
2026-06-25,sv2-262,Tinkaton ex,Paldea Evolved,sv2,Special Illustration Rare,262,2023/06/09,61.53,54.99,67.8,307.65,https://prices.pokemontcg.io/tcgplayer/sv2-262
2026-06-25,zsv10pt5-137,Krookodile,Black Bolt,zsv10pt5,Illustration Rare,137,2025/07/18,60.85,59.0,69.55,396.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-137
2026-06-25,sv5-205,Walking Wake ex,Temporal Forces,sv5,Special Illustration Rare,205,2024/03/22,60.77,58.0,69.99,335.0,https://prices.pokemontcg.io/tcgplayer/sv5-205
2026-06-25,sv6-187,Chansey,Twilight Masquerade,sv6,Illustration Rare,187,2024/05/24,60.68,53.47,69.47,429.48,https://prices.pokemontcg.io/tcgplayer/sv6-187
2026-06-25,sv7-170,Terapagos ex,Stellar Crown,sv7,Special Illustration Rare,170,2024/09/13,60.64,37.39,65.13,315.6,https://prices.pokemontcg.io/tcgplayer/sv7-170
2026-06-25,sv5-204,Gouging Fire ex,Temporal Forces,sv5,Special Illustration Rare,204,2024/03/22,60.19,57.36,61.71,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-204
2026-06-25,sv5-206,Iron Crown ex,Temporal Forces,sv5,Special Illustration Rare,206,2024/03/22,59.37,55.5,60.98,357.4,https://prices.pokemontcg.io/tcgplayer/sv5-206
2026-06-25,sv5-166,Sawsbuck,Temporal Forces,sv5,Illustration Rare,166,2024/03/22,58.88,53.0,65.26,296.55,https://prices.pokemontcg.io/tcgplayer/sv5-166
2026-06-25,sv6pt5-66,Houndoom,Shrouded Fable,sv6pt5,Illustration Rare,66,2024/08/02,57.83,50.0,66.71,379.16,https://prices.pokemontcg.io/tcgplayer/sv6pt5-66
2026-06-25,zsv10pt5-164,Serperior ex,Black Bolt,zsv10pt5,Special Illustration Rare,164,2025/07/18,57.7,57.0,68.22,428.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-164
2026-06-25,sv2-201,Fuecoco,Paldea Evolved,sv2,Illustration Rare,201,2023/06/09,56.31,50.58,62.55,99.0,https://prices.pokemontcg.io/tcgplayer/sv2-201
2026-06-25,sv2-259,Chi-Yu ex,Paldea Evolved,sv2,Special Illustration Rare,259,2023/06/09,56.27,45.08,60.5,379.62,https://prices.pokemontcg.io/tcgplayer/sv2-259
2026-06-25,sv3pt5-167,Ivysaur,151,sv3pt5,Illustration Rare,167,2023/09/22,56.09,47.99,61.71,458.46,https://prices.pokemontcg.io/tcgplayer/sv3pt5-167
2026-06-25,sv1-211,Ralts,Scarlet & Violet,sv1,Illustration Rare,211,2023/03/31,55.33,44.0,59.9,304.35,https://prices.pokemontcg.io/tcgplayer/sv1-211
2026-06-25,sv3pt5-181,Dragonair,151,sv3pt5,Illustration Rare,181,2023/09/22,54.41,44.99,57.25,9999.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-181
2026-06-25,sv8pt5-164,Gholdengo ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,164,2025/01/17,53.73,50.0,64.48,469.5,https://prices.pokemontcg.io/tcgplayer/sv8pt5-164
2026-06-25,rsv10pt5-142,Zorua,White Flare,rsv10pt5,Illustration Rare,142,2025/07/18,53.52,48.99,56.79,259.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-142
2026-06-25,sv1-212,Kirlia,Scarlet & Violet,sv1,Illustration Rare,212,2023/03/31,53.25,43.0,58.24,5000.0,https://prices.pokemontcg.io/tcgplayer/sv1-212
2026-06-25,sv9-185,N's Zoroark ex,Journey Together,sv9,Special Illustration Rare,185,2025/03/28,52.71,48.66,58.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-185
2026-06-25,rsv10pt5-137,Liepard,White Flare,rsv10pt5,Illustration Rare,137,2025/07/18,52.37,50.0,61.97,290.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-137
2026-06-25,sv4-193,Plusle,Paradox Rift,sv4,Illustration Rare,193,2023/11/03,51.61,44.39,57.08,341.61,https://prices.pokemontcg.io/tcgplayer/sv4-193
2026-06-25,sv6pt5-69,Dusclops,Shrouded Fable,sv6pt5,Illustration Rare,69,2024/08/02,51.13,45.0,55.0,252.33,https://prices.pokemontcg.io/tcgplayer/sv6pt5-69
2026-06-25,rsv10pt5-107,Samurott,White Flare,rsv10pt5,Illustration Rare,107,2025/07/18,50.73,50.15,60.34,421.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-107
2026-06-25,sv6pt5-67,Horsea,Shrouded Fable,sv6pt5,Illustration Rare,67,2024/08/02,50.7,41.87,56.78,686.84,https://prices.pokemontcg.io/tcgplayer/sv6pt5-67
2026-06-25,sv4-194,Minun,Paradox Rift,sv4,Illustration Rare,194,2023/11/03,50.22,37.99,55.1,150.0,https://prices.pokemontcg.io/tcgplayer/sv4-194
2026-06-25,sv10-236,Ethan's Adventure,Destined Rivals,sv10,Special Illustration Rare,236,2025/05/30,49.4,42.0,52.99,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-236
2026-06-25,sv1-204,Slowpoke,Scarlet & Violet,sv1,Illustration Rare,204,2023/03/31,48.51,41.0,53.23,234.56,https://prices.pokemontcg.io/tcgplayer/sv1-204
2026-06-25,sv6-216,Bloodmoon Ursaluna ex,Twilight Masquerade,sv6,Special Illustration Rare,216,2024/05/24,48.26,42.12,50.13,443.9,https://prices.pokemontcg.io/tcgplayer/sv6-216
2026-06-25,zsv10pt5-96,Amoonguss,Black Bolt,zsv10pt5,Illustration Rare,96,2025/07/18,48.22,39.99,53.04,94.99,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-96
2026-06-25,sv8pt5-151,Palafin ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,151,2025/01/17,48.12,42.0,52.93,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-151
2026-06-25,zsv10pt5-169,Genesect ex,Black Bolt,zsv10pt5,Special Illustration Rare,169,2025/07/18,48.0,43.0,53.99,409.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-169
2026-06-25,sv4-206,Morpeko,Paradox Rift,sv4,Illustration Rare,206,2023/11/03,47.96,34.61,56.67,9999.0,https://prices.pokemontcg.io/tcgplayer/sv4-206
2026-06-25,rsv10pt5-98,Emboar,White Flare,rsv10pt5,Illustration Rare,98,2025/07/18,46.44,44.0,50.93,319.2,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-98
2026-06-25,sv5-165,Deerling,Temporal Forces,sv5,Illustration Rare,165,2024/03/22,46.37,36.0,52.31,2000.0,https://prices.pokemontcg.io/tcgplayer/sv5-165
2026-06-25,sv5-183,Cinccino,Temporal Forces,sv5,Illustration Rare,183,2024/03/22,46.07,34.95,58.13,1000.0,https://prices.pokemontcg.io/tcgplayer/sv5-183
2026-06-25,rsv10pt5-113,Vanilluxe,White Flare,rsv10pt5,Illustration Rare,113,2025/07/18,45.54,43.99,49.68,321.6,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-113
2026-06-25,sv6pt5-92,Fezandipiti ex,Shrouded Fable,sv6pt5,Special Illustration Rare,92,2024/08/02,45.12,39.85,47.55,472.1,https://prices.pokemontcg.io/tcgplayer/sv6pt5-92
2026-06-25,sv3-199,Ninetales,Obsidian Flames,sv3,Illustration Rare,199,2023/08/11,45.04,37.0,50.44,225.2,https://prices.pokemontcg.io/tcgplayer/sv3-199
2026-06-25,sv3-202,Cleffa,Obsidian Flames,sv3,Illustration Rare,202,2023/08/11,44.66,36.0,47.0,353.0,https://prices.pokemontcg.io/tcgplayer/sv3-202
2026-06-25,sv2-212,Mismagius,Paldea Evolved,sv2,Illustration Rare,212,2023/06/09,44.47,38.5,49.02,770.0,https://prices.pokemontcg.io/tcgplayer/sv2-212
2026-06-25,zsv10pt5-167,Meloetta ex,Black Bolt,zsv10pt5,Special Illustration Rare,167,2025/07/18,44.18,41.78,48.52,363.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-167
2026-06-25,sv6pt5-72,Munkidori,Shrouded Fable,sv6pt5,Illustration Rare,72,2024/08/02,44.01,35.0,45.15,9999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-72
2026-06-25,sv9-183,Iono's Bellibolt ex,Journey Together,sv9,Special Illustration Rare,183,2025/03/28,43.93,39.76,48.51,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-183
2026-06-25,sv8-240,Hydreigon ex,Surging Sparks,sv8,Special Illustration Rare,240,2024/11/08,43.47,38.0,46.94,394.0,https://prices.pokemontcg.io/tcgplayer/sv8-240
2026-06-25,sv6pt5-94,Cassiopeia,Shrouded Fable,sv6pt5,Special Illustration Rare,94,2024/08/02,42.92,37.7,48.96,189.44,https://prices.pokemontcg.io/tcgplayer/sv6pt5-94
2026-06-25,sv3-228,Charizard ex,Obsidian Flames,sv3,Hyper Rare,228,2023/08/11,42.81,34.63,48.29,252.0,https://prices.pokemontcg.io/tcgplayer/sv3-228
2026-06-25,zsv10pt5-127,Conkeldurr,Black Bolt,zsv10pt5,Illustration Rare,127,2025/07/18,42.77,37.24,42.77,199.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-127
2026-06-25,sv4-208,Steelix,Paradox Rift,sv4,Illustration Rare,208,2023/11/03,42.65,33.72,46.81,280.96,https://prices.pokemontcg.io/tcgplayer/sv4-208
2026-06-25,sv1-215,Riolu,Scarlet & Violet,sv1,Illustration Rare,215,2023/03/31,42.5,35.45,46.45,212.5,https://prices.pokemontcg.io/tcgplayer/sv1-215
2026-06-25,sv5-167,Litten,Temporal Forces,sv5,Illustration Rare,167,2024/03/22,42.17,36.96,46.45,210.85,https://prices.pokemontcg.io/tcgplayer/sv5-167
2026-06-25,zsv10pt5-151,Audino,Black Bolt,zsv10pt5,Illustration Rare,151,2025/07/18,42.13,40.62,47.61,249.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-151
2026-06-25,rsv10pt5-89,Leavanny,White Flare,rsv10pt5,Illustration Rare,89,2025/07/18,41.92,41.7,47.96,223.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-89
2026-06-25,sv4-251,Roaring Moon ex,Paradox Rift,sv4,Special Illustration Rare,251,2023/11/03,41.63,40.0,45.99,9999.0,https://prices.pokemontcg.io/tcgplayer/sv4-251
2026-06-25,sv2-210,Baxcalibur,Paldea Evolved,sv2,Illustration Rare,210,2023/06/09,41.63,29.84,46.33,208.1,https://prices.pokemontcg.io/tcgplayer/sv2-210
2026-06-25,rsv10pt5-92,Sawsbuck,White Flare,rsv10pt5,Illustration Rare,92,2025/07/18,41.34,40.0,44.5,89.99,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-92
2026-06-25,sv8-203,Latios,Surging Sparks,sv8,Illustration Rare,203,2024/11/08,41.31,29.63,44.0,261.0,https://prices.pokemontcg.io/tcgplayer/sv8-203
2026-06-25,sv5-203,Iron Leaves ex,Temporal Forces,sv5,Special Illustration Rare,203,2024/03/22,41.29,38.0,43.62,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-203
2026-06-25,sv10-194,Misty's Lapras,Destined Rivals,sv10,Illustration Rare,194,2025/05/30,40.92,37.5,45.25,219.5,https://prices.pokemontcg.io/tcgplayer/sv10-194
2026-06-25,sv8pt5-171,Crispin,Prismatic Evolutions,sv8pt5,Special Illustration Rare,171,2025/01/17,40.84,35.0,46.97,998.61,https://prices.pokemontcg.io/tcgplayer/sv8pt5-171
2026-06-25,sv4-189,Mantyke,Paradox Rift,sv4,Illustration Rare,189,2023/11/03,40.6,30.83,42.55,279.41,https://prices.pokemontcg.io/tcgplayer/sv4-189
2026-06-25,sv6-219,Lana's Aid,Twilight Masquerade,sv6,Special Illustration Rare,219,2024/05/24,40.17,36.76,43.85,339.1,https://prices.pokemontcg.io/tcgplayer/sv6-219
2026-06-25,sv7-167,Hydrapple ex,Stellar Crown,sv7,Special Illustration Rare,167,2024/09/13,39.89,36.75,44.49,212.1,https://prices.pokemontcg.io/tcgplayer/sv7-167
2026-06-25,sv4-252,Gholdengo ex,Paradox Rift,sv4,Special Illustration Rare,252,2023/11/03,39.82,34.89,42.1,198.32,https://prices.pokemontcg.io/tcgplayer/sv4-252
2026-06-25,sv8pt5-169,Terapagos ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,169,2025/01/17,39.61,33.0,45.0,359.76,https://prices.pokemontcg.io/tcgplayer/sv8pt5-169
2026-06-25,sv5-178,Metagross,Temporal Forces,sv5,Illustration Rare,178,2024/03/22,39.52,38.42,43.47,89.99,https://prices.pokemontcg.io/tcgplayer/sv5-178
2026-06-25,sv8pt5-158,Iron Crown ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,158,2025/01/17,38.95,35.99,41.67,359.4,https://prices.pokemontcg.io/tcgplayer/sv8pt5-158
2026-06-25,sv2-258,Skeledirge ex,Paldea Evolved,sv2,Special Illustration Rare,258,2023/06/09,38.74,29.15,42.95,314.44,https://prices.pokemontcg.io/tcgplayer/sv2-258
2026-06-25,sv2-256,Meowscarada ex,Paldea Evolved,sv2,Special Illustration Rare,256,2023/06/09,38.67,31.91,40.61,274.88,https://prices.pokemontcg.io/tcgplayer/sv2-256
2026-06-25,sv8-236,Durant ex,Surging Sparks,sv8,Special Illustration Rare,236,2024/11/08,38.64,37.14,44.38,269.9,https://prices.pokemontcg.io/tcgplayer/sv8-236
2026-06-25,sv2-217,Tinkatuff,Paldea Evolved,sv2,Illustration Rare,217,2023/06/09,38.35,32.81,44.0,345.1,https://prices.pokemontcg.io/tcgplayer/sv2-217
2026-06-25,sv4-245,Garchomp ex,Paradox Rift,sv4,Special Illustration Rare,245,2023/11/03,38.07,35.99,41.94,100.0,https://prices.pokemontcg.io/tcgplayer/sv4-245
2026-06-25,zsv10pt5-148,Pidove,Black Bolt,zsv10pt5,Illustration Rare,148,2025/07/18,38.05,49.0,60.75,158.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-148
2026-06-25,rsv10pt5-116,Joltik,White Flare,rsv10pt5,Illustration Rare,116,2025/07/18,38.02,37.0,41.82,219.52,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-116
2026-06-25,sv8pt5-154,Iron Hands ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,154,2025/01/17,37.62,34.0,40.0,364.14,https://prices.pokemontcg.io/tcgplayer/sv8pt5-154
2026-06-25,zsv10pt5-106,Tirtouga,Black Bolt,zsv10pt5,Illustration Rare,106,2025/07/18,37.6,37.72,42.75,170.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-106
2026-06-25,sv9-186,Hop's Zacian ex,Journey Together,sv9,Special Illustration Rare,186,2025/03/28,37.3,33.98,40.83,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-186
2026-06-25,sv6pt5-99,Basic Metal Energy,Shrouded Fable,sv6pt5,Hyper Rare,99,2024/08/02,37.05,31.95,39.68,283.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-99
2026-06-25,sv4-205,Yveltal,Paradox Rift,sv4,Illustration Rare,205,2023/11/03,36.36,23.8,39.25,59.99,https://prices.pokemontcg.io/tcgplayer/sv4-205
2026-06-25,rsv10pt5-154,Lillipup,White Flare,rsv10pt5,Illustration Rare,154,2025/07/18,36.24,34.0,40.66,213.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-154
2026-06-25,sv6pt5-70,Dusknoir,Shrouded Fable,sv6pt5,Illustration Rare,70,2024/08/02,35.98,32.0,39.16,100.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-70
2026-06-25,me1-183,Acerola's Mischief,Mega Evolution,me1,Special Illustration Rare,183,2025/09/26,35.82,33.49,40.0,335.7,https://prices.pokemontcg.io/tcgplayer/me1-183
2026-06-25,sv10-238,Team Rocket's Giovanni,Destined Rivals,sv10,Special Illustration Rare,238,2025/05/30,35.76,33.41,39.99,334.9,https://prices.pokemontcg.io/tcgplayer/sv10-238
2026-06-25,sv8-242,Alolan Exeggutor ex,Surging Sparks,sv8,Special Illustration Rare,242,2024/11/08,35.58,28.0,39.0,284.4,https://prices.pokemontcg.io/tcgplayer/sv8-242
2026-06-25,zsv10pt5-118,Solosis,Black Bolt,zsv10pt5,Illustration Rare,118,2025/07/18,35.44,28.3,40.32,215.3,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-118
2026-06-25,rsv10pt5-96,Tepig,White Flare,rsv10pt5,Illustration Rare,96,2025/07/18,35.03,30.0,41.71,224.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-96
2026-06-25,sv10-241,Cynthia's Garchomp ex,Destined Rivals,sv10,Hyper Rare,241,2025/05/30,34.61,33.0,38.87,306.4,https://prices.pokemontcg.io/tcgplayer/sv10-241
2026-06-25,sv2-194,Heracross,Paldea Evolved,sv2,Illustration Rare,194,2023/06/09,34.51,33.13,39.54,183.4,https://prices.pokemontcg.io/tcgplayer/sv2-194
2026-06-25,sv5-184,Drampa,Temporal Forces,sv5,Illustration Rare,184,2024/03/22,34.41,29.13,39.85,139.43,https://prices.pokemontcg.io/tcgplayer/sv5-184
2026-06-25,zsv10pt5-91,Petilil,Black Bolt,zsv10pt5,Illustration Rare,91,2025/07/18,34.4,33.99,37.49,141.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-91
2026-06-25,rsv10pt5-156,Stoutland,White Flare,rsv10pt5,Illustration Rare,156,2025/07/18,34.36,20.99,43.9,209.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-156
2026-06-25,sv6-181,Hisuian Growlithe,Twilight Masquerade,sv6,Illustration Rare,181,2024/05/24,34.28,30.0,37.76,370.4,https://prices.pokemontcg.io/tcgplayer/sv6-181
2026-06-25,rsv10pt5-109,Ducklett,White Flare,rsv10pt5,Illustration Rare,109,2025/07/18,34.2,34.01,43.97,162.6,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-109
